Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Quality Inn San Diego I-5 Naval Base,San-Diego,457,7.5,2,157,7.5,8.0,8.1,7.9,7.3,7.4,7.5,6,7,9,9.0,2,False
Steps to Balboa Park- Brand New Apt - Cozy Studio,San-Diego,611,8.9,0,7,8.9,9.3,9.3,8.9,9.3,9.3,,1.4,1.4,3.1,5.0,1,True
 Iris - Mission Valley-San Diego Zoo-SeaWorld,San-Diego,368,5.3,2,"1,215",7.3,5.9,6.9,5.9,5.8,5.6,7.1,3.2,2.9,3.7,4.0,2,True
Luxurious Design One Bedroom Apt near Balboa Park,San-Diego,611,8.4,0,15,7.8,9.5,8.8,9.0,8.5,9.2,,1.4,1.4,3.1,5.0,1,True
Cute Studio With Large Balcony and Great Park View,San-Diego,611,8.5,0,31,8.4,8.6,8.8,8.8,8.5,8.8,8.8,1.4,1.4,3.1,5.0,1,True
One Bedroom Apartment with SD Downtown View,San-Diego,611,7.6,0,13,8.1,9.0,9.0,8.5,8.3,8.3,,1.4,1.4,3.1,5.0,1,False
Extended Stay America Suites - San Diego - Mission Valley - Stadium,San-Diego,636,6.2,2,143,7.6,6.9,7.4,6.9,6.4,6.4,7.2,6,9,11,6.0,1,True
Studio with Private Entrance next to Balboa Park,San-Diego,611,7.2,0,17,8.2,7.4,8.6,7.8,7.2,7.4,10,1.4,1.4,3.1,5.0,1,True
Spacious Studio with Incredible Balboa Park View,San-Diego,611,6.0,0,3,10,8.8,7.5,10,8.8,8.8,,1.4,1.4,3.1,5.0,1,True
Special Studio in Center of San Diego,San-Diego,611,6.5,0,2,7.5,7.5,8.8,8.8,3.8,6.3,,1.3,1.3,2.6,5.0,1,True
Explore San Diego-Balboa Park-Little Italy-Gaslamp,San-Diego,611,8.0,0,6,6.7,7.9,7.5,8.8,7.9,7.1,,1.4,1.4,3.1,5.0,1,True
Spacious 1 Bedroom Apartment in Balboa Park,San-Diego,611,7.6,0,7,8.6,8.2,8.2,7.9,7.1,7.1,10,1.4,1.4,3.1,5.0,1,False
Extended Stay America Suites - San Diego -  Circle,San-Diego,636,6.7,2,177,7.9,7.4,7.8,7.3,6.8,7.1,7.4,3.8,1.8,3.1,6.0,2,True
Rodeway Inn San Diego Mission Valley/SDSU,San-Diego,337,6.8,3,663,7.5,7.2,7.7,7.2,6.9,6.8,7.2,8,11,12,5.0,2,False
