Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
"Holiday Inn Express & Suites Houston - Memorial Park Area, an IHG ",Houston,371.0,7.3,3,192.0,8.2,7.9,8.2,8.0,7.7,7.4,7.5,5.0,10.0,24.0,5,1,True
Sonesta ES Suites Houston Galleria,Houston,506.0,8.2,3,776.0,9.3,8.5,8.6,8.5,8.4,8.2,8.1,3.6,7.0,21.0,9,2,True
"Holiday Inn Express and Suites Houston North - IAH Area, an IHG ",Houston,291.0,8.3,3,476.0,8.5,8.8,8.8,8.8,8.5,8.4,8.1,0.018,12.0,9.0,4,2,False
Home2 Suites Bush Intercontinental Airport Iah Beltway 8,Houston,229.0,8.5,3,228.0,8.6,9.0,8.7,9.1,8.7,8.9,8.0,0.019,12.0,7.0,6,1,True
The Westin Galleria Houston,Houston,943.0,8.4,4,565.0,9.3,8.7,8.5,8.8,7.9,8.5,7.92749140893471,4.7,7.0,21.0,7,2,True
Comfort Suites Houston Galleria,Houston,280.0,7.7,3,435.0,8.3,8.2,8.7,8.2,8.0,7.9,7.5,5.0,9.0,23.0,7,1,False
Extended Stay America Suites - Houston - Med Ctr - NRG Park - Kirby,Houston,343.0,7.2,2,350.0,8.7,7.5,8.4,7.7,7.7,7.3,6.7,4.0,0.75,14.0,6,1,True
La Quinta by Wyndham Houston Energy Corridor,Houston,264.0,8.1,3,954.0,8.5,8.5,8.5,8.4,8.5,8.3,8.2,0.015,0.02,33.0,4,2,True
"InterContinental Houston Medical Center, an IHG ",Houston,1302.0,9.0,4,630.0,9.3,9.4,9.3,9.4,8.8,9.2,9.1,2.1,0.4,14.0,5,3,True
Home2 Suites by Hilton Houston Energy Corridor,Houston,347.0,8.7,3,825.0,9.0,9.0,9.0,9.1,8.9,9.0,7.6,13.0,0.019,32.0,6,2,True
Aloft Houston Downtown,Houston,491.0,7.5,4,796.0,8.4,8.1,8.5,8.2,7.6,7.8,8.5,1.5,0.1,15.0,5,1,True
Sheraton Houston Brookhollow,Houston,450.0,7.1,3,144.0,7.9,7.7,8.3,7.8,7.2,7.3,8.3,6.0,8.0,23.0,7,2,True
Comfort Suites Westchase Houston Energy Corridor,Houston,257.0,8.0,3,215.0,8.8,8.3,8.6,8.5,8.4,8.3,8.3,12.0,0.017,30.0,4,2,False
"Holiday Inn Houston West - Westway Park, an IHG ",Houston,412.0,7.7,3,96.0,8.4,8.2,8.2,8.3,8.1,8.0,7.92749140893471,13.0,0.018,28.0,7,2,False
"Holiday Inn Express & Suites Houston Northwest-Brookhollow, an IHG ",Houston,294.0,8.2,3,101.0,8.5,8.5,8.6,8.5,8.4,8.4,7.0,9.0,11.0,22.0,4,2,False
SpringHill Suites by Marriott Houston Westchase,Houston,388.0,8.3,3,203.0,8.8,8.8,8.6,8.8,8.5,8.5,8.1,12.0,0.015,28.0,6,3,False
Homewood Suites by Hilton Houston-Westchase,Houston,435.0,8.5,3,187.0,9.1,8.6,9.0,8.7,8.6,8.6,9.1,11.0,0.016,29.0,6,1,False
Hilton Garden Inn Houston Hobby Airport,Houston,464.0,9.0,3,349.0,9.2,9.3,9.2,9.3,9.0,9.3,8.8,11.0,8.0,1.5,8,2,False
Hilton Garden Inn Houston Westbelt,Houston,253.0,7.9,3,621.0,8.6,8.3,8.5,8.3,8.0,8.0,7.5,12.0,14.0,28.0,9,4,True
Hampton Inn Houston I-10 West-Energy Corridor,Houston,289.0,8.2,3,375.0,8.8,8.3,9.1,8.4,8.4,8.4,8.6,13.0,0.02,33.0,7,2,True
SureStay Plus  by Best Western Houston Medical Center,Houston,441.0,7.7,3,1993.0,8.9,8.1,8.3,8.1,8.1,7.7,8.3,2.0,0.35,14.0,7,2,False
"Motel 6 Houston, TX - Medical Center - NRG Stadium",Houston,172.0,5.7,2,287.0,7.0,6.6,7.3,6.7,6.8,6.1,5.2,5.0,2.2,15.0,4,1,True
Drury Inn & Suites Houston Galleria,Houston,464.0,8.9,3,499.0,9.3,9.1,9.5,9.1,8.9,8.9,9.2,3.8,7.0,21.0,6,2,True
Embassy Suites by Hilton Houston Near the Galleria,Houston,603.0,7.2,3,349.0,9.0,7.7,8.0,7.8,7.4,7.5,7.9,5.0,7.0,21.0,6,1,True
La Quinta by Wyndham Houston Galleria Area,Houston,377.0,7.1,3,939.0,8.7,7.3,8.1,7.4,7.4,7.1,7.9,3.8,7.0,21.0,5,1,True
SpringHill Suites by Marriott Houston Brookhollow,Houston,352.0,7.9,3,369.0,8.6,8.3,8.7,8.4,8.2,8.1,7.9,6.0,7.0,23.0,7,1,False
Ramada by Wyndham Houston Intercontinental Airport South,Houston,175.0,6.5,3,1099.0,7.7,7.2,7.2,7.2,7.2,6.7,7.5,0.02,13.0,4.8,5,2,False
Hilton Houston North,Houston,435.0,7.9,4,149.0,8.1,8.6,8.3,8.7,8.0,8.3,7.92749140893471,0.02,13.0,8.0,8,1,False
Hampton Inn Houston Hobby Airport,Houston,318.0,7.3,3,353.0,8.2,7.7,8.3,7.9,7.7,7.3,5.0,11.0,8.0,1.7,7,1,True
Americas Best Value Platinum Inn & Suites,Houston,240.0,8.0,2,33.0,8.6,8.1,8.4,8.2,8.4,8.1,7.92749140893471,0.017,11.0,10.0,4,1,False
Courtyard Houston NW/290 Corridor,Houston,392.0,8.4,3,239.0,8.7,8.6,8.9,8.7,8.4,8.6,8.2,14.0,0.016,24.0,7,1,False
"Hampton Inn & Suites Houston North IAH, TX",Houston,276.0,7.9,3,236.0,8.3,8.4,8.7,8.5,8.3,8.3,8.3,0.019,12.0,8.0,8,5,False
Hilton Houston Westchase,Houston,406.0,7.8,3,220.0,8.8,8.6,8.5,8.5,8.1,8.1,10.0,10.0,0.015,28.0,7,3,True
