Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
SPOT X by Red Collection Orlando International Dr,Orlando,337.0,8.7,3,788.0,9.3,9.0,9.0,9.0,8.9,8.8,9.0,10.0,9.0,18.0,4,4,False
Quality Inn At International Drive Orlando,Orlando,247.0,6.9,2,8832.0,8.9,7.2,7.5,7.4,7.5,6.9,7.4,11.0,10.0,17.0,7,3,False
Home2 Suites by Hilton Orlando International Drive South,Orlando,530.0,8.3,3,808.0,9.2,8.4,8.6,8.5,8.4,8.4,6.6,10.0,9.0,18.0,7,2,True
Comfort Suites Near Universal Orlando Resort,Orlando,435.0,8.4,3,1197.0,9.2,8.6,9.0,8.7,8.7,8.4,8.4,7.0,9.0,14.0,5,2,True
Home2 Suites By Hilton Orlando Airport,Orlando,744.0,8.6,3,200.0,9.0,8.9,8.7,8.8,8.5,8.8,8.0,9.0,5.0,5.0,7,2,True
Hampton Inn & Suites Orlando Airport at Gateway Village,Orlando,751.0,8.9,3,1449.0,9.4,9.2,9.2,9.2,8.8,9.1,8.6,12.0,6.0,4.5,7,2,True
Clarion Inn & Suites Across From Universal Orlando Resort,Orlando,321.0,7.6,3,3758.0,8.8,7.9,8.4,8.0,8.1,7.8,8.2,8.0,9.0,14.0,8,4,True
Four Points by Sheraton Orlando Convention Center,Orlando,615.0,8.1,3,201.0,8.8,8.4,8.8,8.5,8.4,8.4,9.2,11.0,9.0,16.0,6,2,False
Homewood Suites by Hilton Orlando-Intl Drive/Convention Ctr,Orlando,543.0,8.2,3,3382.0,9.2,8.3,8.7,8.4,8.4,8.3,8.3,12.0,10.0,16.0,9,2,True
SureStay Plus by Best Western Orlando International Drive,Orlando,347.0,6.9,3,3310.0,8.7,7.2,7.8,7.2,7.5,7.1,6.5,9.0,9.0,16.0,4,2,True
TRYP by Wyndham Orlando,Orlando,581.0,8.7,4,1226.0,9.2,9.1,9.0,9.1,8.9,9.0,8.9,10.0,8.0,15.0,6,2,False
Home2 Suites By Hilton Orlando Near UCF,Orlando,493.0,9.2,3,402.0,9.2,9.3,9.5,9.4,9.0,9.3,9.3,12.0,13.0,12.0,6,1,True
Rosen Plaza  Orlando Convention Center,Orlando,692.0,8.6,4,689.0,9.2,8.9,8.8,8.9,8.5,8.8,7.9,11.0,11.0,16.0,6,2,True
AC  by Marriott Orlando Lake Buena Vista,Orlando,611.0,8.5,3,32.0,8.9,8.7,8.4,8.8,8.3,8.8,8.074122807017542,10.0,10.0,20.0,5,3,False
Courtyard by Marriott Orlando Lake Buena Vista at Vista Centre,Orlando,405.0,8.0,3,492.0,9.0,8.4,8.6,8.4,8.0,8.2,7.9,11.0,10.0,20.0,7,2,False
Homewood Suites by Hilton Orlando-UCF Area,Orlando,494.0,8.6,3,226.0,8.9,8.9,9.1,8.9,8.5,8.9,6.6,12.0,14.0,13.0,6,4,True
Hilton Garden Inn Orlando Airport,Orlando,639.0,8.0,3,110.0,8.9,8.4,8.6,8.5,7.8,8.2,6.7,9.0,6.0,4.7,7,2,False
Residence Inn by Marriott Orlando at SeaWorld,Orlando,690.0,8.3,3,2328.0,9.1,8.6,8.6,8.7,8.4,8.5,7.8,12.0,9.0,17.0,9,2,True
Hampton Inn & Suites Orlando-Apopka,Orlando,458.0,8.7,2,467.0,8.9,9.0,9.0,9.0,8.6,8.9,8.0,10.0,10.0,19.0,6,2,False
